author,title,description,url,source,category,language,country,Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Log_Return,MA_50,Open_Normalized,High_Normalized,Low_Normalized,Close_Normalized,MA_200,RSI,MACD,Signal_Line,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,Price_Momentum,Volatility,BB_Band_Width,Distance_to_BB_Upper,Distance_to_BB_Lower,RSI_Rolling_Avg,MACD_Rolling_Avg,Close_Lag_1,Close_Lag_5,Volume_Lag_1,Volume_Lag_5,Close_Zscore,Volume_Zscore,Price_Direction,Pct_Change_from_MA_50,sentiment_score,sentiment,MA_500,Momentum,EMA_50,EMA_200,ATR,Stochastic,OBV,Williams_R
Unknown,How to boost customer experience with omnichannel delivery notifications,"(marketscreener.com) Let's talk logistics The pandemic has shined a spotlight on supply chains and the critical reliance we have on the logistics industry. Despite recent challenges, the crisis has presented opportunities for companies to revisit their business models, enter new markets, and innovate around new service offerings. Customers...https://www.marketscreener.com/quote/stock/LINK-MOBILITY-GROUP-HOLDI-114067305/news/How-to-boost-customer-experience-with-omnichannel-delivery-notifications-36798011/?utm_medium=RSS&utm_content=20211027",https://www.marketscreener.com/quote/stock/LINK-MOBILITY-GROUP-HOLDI-114067305/news/How-to-boost-customer-experience-with-omnichannel-delivery-notifications-36798011/?utm_medium=RSS&utm_content=20211027,4-traders,general,en,us,10/27/2021,1223.897583,1235.342773,1209.106445,1212.544678,1196.033325,9896298,-0.012645344,-0.012725976,1214.170834,1.334339594,1.346817575,1.318213735,1.321962226,991.9636725,56.1775863,25.98468358,33.4221126,-7.437429012,1212.255078,1272.042121,1152.468035,-2.70330046,0.016321859,119.5740864,-59.4974434,60.076643,68.25449785,37.01610065,1228.074097,1246.234131,9750178,12710570,1.078089469,-0.624814844,0,7.140978668,-0.2076,-1,1214.170834,-15.529419,1214.200142,1211.617255,26.236328,32.92606935,-6317062,-67.07393065
Unknown,INSIDE INFORMATION - THIRD QUARTERLY REPORT OF 202110-27,"(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or...https://www.marketscreener.com/quote/stock/CGN-POWER-CO-LTD-18750183/news/INSIDE-INFORMATION-THIRD-QUARTERLY-REPORT-OF-202110-27-36797999/?utm_medium=RSS&utm_content=20211027",https://www.marketscreener.com/quote/stock/CGN-POWER-CO-LTD-18750183/news/INSIDE-INFORMATION-THIRD-QUARTERLY-REPORT-OF-202110-27-36797999/?utm_medium=RSS&utm_content=20211027,4-traders,general,en,us,10/27/2021,1223.897583,1235.342773,1209.106445,1212.544678,1196.033325,9896298,-0.012645344,-0.012725976,1214.129138,1.334339594,1.346817575,1.318213735,1.321962226,991.9636725,56.1775863,25.98468358,33.4221126,-7.437429012,1212.255078,1272.042121,1152.468035,-2.70330046,0.016321859,119.5740864,-59.4974434,60.076643,68.25449785,37.01610065,1228.074097,1246.234131,9750178,12710570,1.078089469,-0.624814844,0,7.140978668,-0.8519,-1,1214.129138,-15.529419,1214.135222,1211.626483,26.236328,32.92606935,-6317062,-67.07393065
Unknown,Reliance Steel & Aluminum's (RS) CEO Jim Hoffman on Q3 2021 Results - Earnings Call Transcript,Reliance Steel & Aluminum's (RS) CEO Jim Hoffman on Q3 2021 Results - Earnings Call Transcript,https://seekingalpha.com/article/4463204-reliance-steel-and-aluminums-rs-ceo-jim-hoffman-on-q3-2021-results-earnings-call-transcript?source=feed_all_articles,Seeking Alpha,general,en,us,10/28/2021,1209.129517,1217.413452,1195.515381,1199.253418,1182.923096,9886181,-0.01096146,-0.011021979,1213.757245,1.318238888,1.327270349,1.30339624,1.30747159,993.5428092,52.3688556,22.55555246,31.24880057,-8.693248112,1213.887628,1270.286256,1157.489001,-0.911349167,0.016651095,112.7972552,-71.03283784,41.76441734,67.07239259,36.12312383,1212.544678,1210.283325,9896298,20831669,0.960263515,-0.625858067,0,5.600443274,0,0,1213.757245,-13.29126,1213.551622,1211.503368,21.898071,9.385593212,-16203243,-90.61440679
Barbados Today Traffic,Barbados’ energy goals slightly behind target,"by Marlon Madden Barbados is trailing slightly behind its targets to achieve 100 per cent reliance on renewable energy by 2030, as outlined in the implementation plan of the revised National Energy Policy 2019-2030. However, Claire Best, Monitoring and Evaluation Specialist in the Ministry of Energy, Small Business and Entrepreneurship, is giving the assurance that [&#8230;]The post Barbados&#8217; energy goals slightly behind target appeared first on Barbados Today.",https://barbadostoday.bb/2021/10/28/barbados-energy-plan-slightly-behind-target/,barbados Today,general,en,bb,10/28/2021,1209.129517,1217.413452,1195.515381,1199.253418,1182.923096,9886181,-0.01096146,-0.011021979,1213.403493,1.318238888,1.327270349,1.30339624,1.30747159,993.5428092,52.3688556,22.55555246,31.24880057,-8.693248112,1213.887628,1270.286256,1157.489001,-0.911349167,0.016651095,112.7972552,-71.03283784,41.76441734,67.07239259,36.12312383,1212.544678,1210.283325,9896298,20831669,0.960263515,-0.625858067,0,5.600443274,0.9371,1,1213.403493,-13.29126,1212.990908,1211.381478,21.898071,9.385593212,-16203243,-90.61440679
ABMN Staff,"Amundi Purchases Shares of 647,738 Reliance Steel &#038; Aluminum Co. (NYSE:RS)","Amundi Purchases Shares of 647,738 Reliance Steel &#038; Aluminum Co. (NYSE:RS)",https://www.americanbankingnews.com/2021/10/28/amundi-purchases-shares-of-647738-reliance-steel-aluminum-co-nysers.html,americanbankingnews,general,en,us,10/28/2021,1209.129517,1217.413452,1195.515381,1199.253418,1182.923096,9886181,-0.01096146,-0.011021979,1213.066587,1.318238888,1.327270349,1.30339624,1.30747159,993.5428092,52.3688556,22.55555246,31.24880057,-8.693248112,1213.887628,1270.286256,1157.489001,-0.911349167,0.016651095,112.7972552,-71.03283784,41.76441734,67.07239259,36.12312383,1212.544678,1210.283325,9896298,20831669,0.960263515,-0.625858067,0,5.600443274,0.296,1,1213.066587,-13.29126,1212.452183,1211.260801,21.898071,9.385593212,-16203243,-90.61440679
Unknown,"Appointment of vice chairman and redesignation of non-executive director, etc - Form 6-K","(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of...https://www.marketscreener.com/quote/stock/PETROCHINA-COMPANY-LIMITE-1412714/news/Appointment-of-vice-chairman-and-redesignation-of-non-executive-director-etc-Form-6-K-36819555/?utm_medium=RSS&utm_content=20211028",https://www.marketscreener.com/quote/stock/PETROCHINA-COMPANY-LIMITE-1412714/news/Appointment-of-vice-chairman-and-redesignation-of-non-executive-director-etc-Form-6-K-36819555/?utm_medium=RSS&utm_content=20211028,4-traders,general,en,us,10/28/2021,1209.129517,1217.413452,1195.515381,1199.253418,1182.923096,9886181,-0.01096146,-0.011021979,1212.74535,1.318238888,1.327270349,1.30339624,1.30747159,993.5428092,52.3688556,22.55555246,31.24880057,-8.693248112,1213.887628,1270.286256,1157.489001,-0.911349167,0.016651095,112.7972552,-71.03283784,41.76441734,67.07239259,36.12312383,1212.544678,1210.283325,9896298,20831669,0.960263515,-0.625858067,0,5.600443274,-0.8519,-1,1212.74535,-13.29126,1211.934584,1211.141324,21.898071,9.385593212,-16203243,-90.61440679
OdAdmin,Qalara helping Odisha and India’s artisanal products reach new global consumers,"&#8211; Sabai Grass placemats from Odisha’s Mayurbhanj and Raghurajpur Pattachitra serve-ware find market in Hongkong and London   &#8211; Traditional bone and horn craft from Sambhal discover new markets in South Africa Bhubaneswar: Qalara, India’s largest cross border B2B platform for artisanal goods, backed by Reliance, has set on motion plethora of initiatives to take Indian [&#8230;]",https://orissadiary.com/qalara-helping-odisha-and-indias-artisanal-products-reach-new-global-consumers/,orissadiary,general,en,us,10/28/2021,1209.129517,1217.413452,1195.515381,1199.253418,1182.923096,9886181,-0.01096146,-0.011021979,1212.438715,1.318238888,1.327270349,1.30339624,1.30747159,993.5428092,52.3688556,22.55555246,31.24880057,-8.693248112,1213.887628,1270.286256,1157.489001,-0.911349167,0.016651095,112.7972552,-71.03283784,41.76441734,67.07239259,36.12312383,1212.544678,1210.283325,9896298,20831669,0.960263515,-0.625858067,0,5.600443274,0.0258,1,1212.438715,-13.29126,1211.437284,1211.023037,21.898071,9.385593212,-16203243,-90.61440679
ABMN Staff,Reliance Steel &#038; Aluminum (NYSE:RS) Updates Q4 2021 Earnings Guidance,Reliance Steel &#038; Aluminum (NYSE:RS) Updates Q4 2021 Earnings Guidance,https://www.americanbankingnews.com/2021/10/28/reliance-steel-aluminum-nysers-updates-q4-2021-earnings-guidance.html,americanbankingnews,general,en,us,10/28/2021,1209.129517,1217.413452,1195.515381,1199.253418,1182.923096,9886181,-0.01096146,-0.011021979,1212.145709,1.318238888,1.327270349,1.30339624,1.30747159,993.5428092,52.3688556,22.55555246,31.24880057,-8.693248112,1213.887628,1270.286256,1157.489001,-0.911349167,0.016651095,112.7972552,-71.03283784,41.76441734,67.07239259,36.12312383,1212.544678,1210.283325,9896298,20831669,0.960263515,-0.625858067,0,5.600443274,0,0,1212.145709,-13.29126,1210.959485,1210.905926,21.898071,9.385593212,-16203243,-90.61440679
Rey Mashayekhi,Robinhood’s new earnings report raises concerns about the company’s reliance on crypto trading,"Robinhood shares fell more than 10% and dipped below their IPO price following their third-quarter earnings report, with the main culprit being a sharp decline in crypto-related revenues that dragged down the company’s results. Read More",https://fortune.com/2021/10/28/robinhoods-new-earnings-report-raises-concerns-about-the-companys-reliance-on-crypto-trading/,Fortune,business,en,us,10/28/2021,1209.129517,1217.413452,1195.515381,1199.253418,1182.923096,9886181,-0.01096146,-0.011021979,1211.865442,1.318238888,1.327270349,1.30339624,1.30747159,993.5428092,52.3688556,22.55555246,31.24880057,-8.693248112,1213.887628,1270.286256,1157.489001,-0.911349167,0.016651095,112.7972552,-71.03283784,41.76441734,67.07239259,36.12312383,1212.544678,1210.283325,9896298,20831669,0.960263515,-0.625858067,0,5.600443274,0.25,1,1211.865442,-13.29126,1210.500424,1210.789981,21.898071,9.385593212,-16203243,-90.61440679
Unknown,How much more are we paying for homes that offer cleaner energy?,"(marketscreener.com) Ahead of COP26, the Government has launched its Heat and Building Strategy. This will aim to encourage homeowners to switch to low-carbon alternatives before 2035 as part of its plan to cut Britain's reliance on fossil fuel heating. Following this announcement we undertook research to reveal the disparity between how homes...https://www.marketscreener.com/quote/stock/SAVILLS-PLC-4006034/news/How-much-more-are-we-paying-for-homes-that-offer-cleaner-energy-36818228/?utm_medium=RSS&utm_content=20211028",https://www.marketscreener.com/quote/stock/SAVILLS-PLC-4006034/news/How-much-more-are-we-paying-for-homes-that-offer-cleaner-energy-36818228/?utm_medium=RSS&utm_content=20211028,4-traders,general,en,us,10/28/2021,1209.129517,1217.413452,1195.515381,1199.253418,1182.923096,9886181,-0.01096146,-0.011021979,1211.597101,1.318238888,1.327270349,1.30339624,1.30747159,993.5428092,52.3688556,22.55555246,31.24880057,-8.693248112,1213.887628,1270.286256,1157.489001,-0.911349167,0.016651095,112.7972552,-71.03283784,41.76441734,67.07239259,36.12312383,1212.544678,1210.283325,9896298,20831669,0.960263515,-0.625858067,0,5.600443274,0.4019,1,1211.597101,-13.29126,1210.059364,1210.675189,21.898071,9.385593212,-16203243,-90.61440679
OdAdmin,Odisha Electricity Regulatory Commission directs Reliance Infrastructure Ltd to pay the outstanding dues amounting to Rs 4234-crore to Gridco,"Bbhubaneswar: Odisha Electricity Regulatory Commission (OERC) directs Reliance Infrastructure to provide Rs 4235 crore compensation to GridCo for allegedly violating terms of agreement, informs GridCo counsel Pradipta Mohanty; Reliance was distributing power in NESCO, WESCO & SOUTHCO. Gridco had prayed that an amount of Rs 42,34,08,91,661 stands recoverable from RIL and the RIL managed Discoms [&#8230;]",https://orissadiary.com/odisha-electricity-regulatory-commission-directs-reliance-infrastructure-ltd-to-pay-the-outstanding-dues-amounting-to-rs-4234-crore-to-gridco/,orissadiary,general,en,us,10/28/2021,1209.129517,1217.413452,1195.515381,1199.253418,1182.923096,9886181,-0.01096146,-0.011021979,1211.339941,1.318238888,1.327270349,1.30339624,1.30747159,993.5428092,52.3688556,22.55555246,31.24880057,-8.693248112,1213.887628,1270.286256,1157.489001,-0.911349167,0.016651095,112.7972552,-71.03283784,41.76441734,67.07239259,36.12312383,1212.544678,1210.283325,9896298,20831669,0.960263515,-0.625858067,0,5.600443274,-0.0772,-1,1211.339941,-13.29126,1209.635602,1210.56154,21.898071,9.385593212,-16203243,-90.61440679
Unknown,General Announcement::PARTIAL REPURCHASE AND CANCELLATION OF SENIOR NOTES,"(marketscreener.com) The Singapore Exchange Securities Trading Limited assumes no responsibility for the contents of this announcement, makes no representation as to its accuracy or completeness and expressly disclaims any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of the contents of...https://www.marketscreener.com/quote/stock/CENTRAL-CHINA-REAL-ESTATE-6170685/news/General-Announcement-PARTIAL-REPURCHASE-AND-CANCELLATION-OF-SENIOR-NOTES-36817973/?utm_medium=RSS&utm_content=20211028",https://www.marketscreener.com/quote/stock/CENTRAL-CHINA-REAL-ESTATE-6170685/news/General-Announcement-PARTIAL-REPURCHASE-AND-CANCELLATION-OF-SENIOR-NOTES-36817973/?utm_medium=RSS&utm_content=20211028,4-traders,general,en,us,10/28/2021,1209.129517,1217.413452,1195.515381,1199.253418,1182.923096,9886181,-0.01096146,-0.011021979,1211.093277,1.318238888,1.327270349,1.30339624,1.30747159,993.5428092,52.3688556,22.55555246,31.24880057,-8.693248112,1213.887628,1270.286256,1157.489001,-0.911349167,0.016651095,112.7972552,-71.03283784,41.76441734,67.07239259,36.12312383,1212.544678,1210.283325,9896298,20831669,0.960263515,-0.625858067,0,5.600443274,-0.7351,-1,1211.093277,-13.29126,1209.228457,1210.449021,21.898071,9.385593212,-16203243,-90.61440679
Unknown,"Japan looks to renewables, role of nuclear power elusive","Japan aims to increase its reliance on renewable energy in achieving net-zero emissions, but the role of nuclear power to be played toward that end appears to be…",https://japantoday.com/category/politics/Japan-looks-to-renewables-role-of-nuclear-power-elusive,japantoday,general,en,us,10/29/2021,1198.122803,1198.122803,1154.53418,1170.479004,1154.540527,14233025,-0.023993606,-0.024286141,1210.280991,1.306238951,1.306238951,1.258716979,1.276100632,994.9852271,45.22090619,17.31647308,28.46233507,-11.14586199,1214.279907,1269.340353,1159.219462,-3.469206105,0.013954509,110.1208915,-98.86134903,11.25954243,64.87849568,34.65683864,1199.253418,1212.544678,9886181,11027475,0.705180642,-0.177629641,1,2.756032571,0.6486,1,1210.280991,-28.774414,1207.708871,1210.051309,43.588623,19.73159463,-30436268,-80.26840537
Tushar Mehta,Jio’s Android phone aimed at making smartphones accessible to more Indians,"Indian telecom operator Reliance Jio has announced the JioPhone Next, an entry-level Android phone with an initial cost of $26 and monthly recurring payments.",https://www.digitaltrends.com/mobile/reliance-jio-jiophone-next-india-launch-price/,digitaltrends,general,en,us,10/29/2021,1198.122803,1198.122803,1154.53418,1170.479004,1154.540527,14233025,-0.023993606,-0.024286141,1209.484905,1.306238951,1.306238951,1.258716979,1.276100632,994.9852271,45.22090619,17.31647308,28.46233507,-11.14586199,1214.279907,1269.340353,1159.219462,-3.469206105,0.013954509,110.1208915,-98.86134903,11.25954243,64.87849568,34.65683864,1199.253418,1212.544678,9886181,11027475,0.705180642,-0.177629641,1,2.756032571,0,0,1209.50056,-28.774414,1206.248876,1209.657555,43.588623,19.73159463,-30436268,-80.26840537
Unknown,Clouds gather as delegates descend on Glasgow for COP26 summit,"Concerns over reliance on coal by India and China, and modest targets from some other G20 countries",https://www.ft.com/content/81e3fd18-f466-42eb-a28e-811aee9fb5c8,Financial Times,general,en,gb,10/29/2021,1198.122803,1198.122803,1154.53418,1170.479004,1154.540527,14233025,-0.023993606,-0.024286141,1208.688819,1.306238951,1.306238951,1.258716979,1.276100632,994.9852271,45.22090619,17.31647308,28.46233507,-11.14586199,1214.279907,1269.340353,1159.219462,-3.469206105,0.013954509,110.1208915,-98.86134903,11.25954243,64.87849568,34.65683864,1199.253418,1212.544678,9886181,11027475,0.705180642,-0.177629641,1,2.756032571,0,0,1208.750146,-28.774414,1204.846136,1209.267719,43.588623,19.73159463,-30436268,-80.26840537
Unknown,UK's Johnson urges China's Xi to move faster on climate goals,"(marketscreener.com) British Prime Minister BorisJohnson called on Chinese President Xi Jinping on Friday to domore to reduce his country's reliance on coal and to bringforward its target date for peak CO2 emissions to try to bettertackle climate change. China, the worlds biggest emitter of greenhouse gases, iscrucial to the success of COP26, but...https://www.marketscreener.com/news/latest/UK-s-Johnson-urges-China-s-Xi-to-move-faster-on-climate-goals--36835565/?utm_medium=RSS&utm_content=20211029",https://www.marketscreener.com/news/latest/UK-s-Johnson-urges-China-s-Xi-to-move-faster-on-climate-goals--36835565/?utm_medium=RSS&utm_content=20211029,4-traders,general,en,us,10/29/2021,1198.122803,1198.122803,1154.53418,1170.479004,1154.540527,14233025,-0.023993606,-0.024286141,1207.892732,1.306238951,1.306238951,1.258716979,1.276100632,994.9852271,45.22090619,17.31647308,28.46233507,-11.14586199,1214.279907,1269.340353,1159.219462,-3.469206105,0.013954509,110.1208915,-98.86134903,11.25954243,64.87849568,34.65683864,1199.253418,1212.544678,9886181,11027475,0.705180642,-0.177629641,1,2.756032571,0.5719,1,1208.028049,-28.774414,1203.498405,1208.881761,43.588623,25.35783811,-30436268,-74.64216189
Darshan A Nakhwa,"Reliance's JioPhone Next Goes On Sale On Diwali For Rs 6,499","Reliance's JioPhone Next Goes On Sale On Diwali For Rs 6,499",https://www.bloombergquint.com/business/reliances-jiophone-next-goes-on-sale-from-diwali-for-rs-6499,Bloomberg | Latest And Live Business,business,en,us,10/29/2021,1198.122803,1198.122803,1154.53418,1170.479004,1154.540527,14233025,-0.023993606,-0.024286141,1207.096646,1.306238951,1.306238951,1.258716979,1.276100632,994.9852271,45.22090619,17.31647308,28.46233507,-11.14586199,1214.279907,1269.340353,1159.219462,-3.469206105,0.013954509,110.1208915,-98.86134903,11.25954243,64.87849568,34.65683864,1199.253418,1212.544678,9886181,11027475,0.705180642,-0.177629641,1,2.756032571,0,0,1207.332696,-28.774414,1202.203527,1208.499644,43.588623,25.35783811,-30436268,-74.64216189
